aed,aud,bnd,cad,chf,cny,egp,eur,gbp,hkd,idr,inr,jpy,khr,krw,mmk,npr,nzd,php,pkr,sar,sgd,thb,twd,usd,vnd,xdr,date,indicator
,2.523,,2.5959,2.6042,,,4.1338,6.3694,0.489186,0.000562,,0.036531,,0.003168,,,,0.095018,,1.013387,2.2828,0.098433,0.119723,3.8,,5.3123,1999-10-01,high
,2.4464,,2.5448,2.4951,,,3.9967,6.2244,0.48901,0.000462,,0.035218,,0.003121,,,,0.093194,,1.013131,2.2396,0.09308,0.119516,3.8,,5.2467,1999-10-01,low
,2.4793,,2.5908,2.5485,,,4.073,6.2662,0.489186,0.000462,,0.036055,,0.003121,,,,0.093194,,1.013266,2.2396,0.09308,0.119554,3.8,,5.2849,1999-10-01,start
,2.431,,2.5909,2.4522,,,3.9367,6.1722,0.489,0.0005,,0.0363,,0.0032,,,,0.0942,,1.0133,2.2751,0.098,0.1197,3.8,,5.2311,1999-11-01,avg
,2.4216,,2.5789,2.3951,,,3.8403,6.0969,0.489032,0.00051,,0.03727,,0.003276,,,,0.092807,,1.013387,2.2577,0.097224,0.120026,3.8,,5.2046,1999-11-01,end
,2.4565,,2.5987,2.4984,,,4.0079,6.2616,0.489123,0.000564,,0.03727,,0.003278,,,,0.09506,,1.014822,2.2908,0.098714,0.120026,3.8,,5.2743,1999-11-01,high
,2.4037,,2.5778,2.3951,,,3.8403,6.0969,0.488869,0.00051,,0.035734,,0.003176,,,,0.092807,,1.01309,2.2577,0.097224,0.119627,3.8,,5.2046,1999-11-01,low
,2.4246,,2.5869,2.4984,,,4.0079,6.251,0.489045,0.00056,,0.036586,,0.003176,,,,0.09487,,1.013279,2.2908,0.098471,0.119761,3.8,,5.2743,1999-11-01,start
,2.4155,,2.5765,2.3964,,,3.8397,6.0756,0.489152,0.00052,,0.03712,,0.003276,,,,0.092955,,1.013658,2.2612,0.097774,0.119988,3.8,,5.2115,1999-12-01,start
,2.4045,,2.5629,2.3798,,,3.8042,6.0756,0.488746,0.00052,,0.036687,,0.003276,,,,0.092955,,1.013171,2.2531,0.097473,0.119648,3.8,,5.1911,1999-12-01,low
,2.4333,,2.5798,2.402,,,3.8462,6.1326,0.4889,0.0005,,0.037,,0.0033,,,,0.0937,,1.0133,2.2691,0.0995,0.1202,3.8,,5.2169,1999-12-01,avg
,2.4852,,2.6111,2.3836,,,3.8333,6.1389,0.488809,0.000542,,0.037115,,0.003355,,,,0.094823,,1.013266,2.2809,0.101199,0.121212,3.8,,5.2096,1999-12-01,end
,2.4852,,2.6198,2.4396,,,3.9032,6.1862,0.489152,0.000543,,0.037442,,0.003367,,,,0.094823,,1.013658,2.2848,0.101402,0.121212,3.8,,5.2357,1999-12-01,high
,2.5001,,2.6244,2.3955,,,3.8574,6.233,0.4885,0.0005,,0.0362,,0.0034,,,,0.0939,,1.0132,2.2702,0.1018,0.1233,3.8,,5.209,2000-01-01,avg
,2.4299,,2.6283,2.3148,,,3.727,6.1613,0.488426,0.000512,,0.035564,,0.003373,,,,0.093746,,1.013171,2.2281,0.101266,0.123678,3.8,,5.1409,2000-01-01,end
,2.5314,,2.6521,2.4453,,,3.9265,6.2805,0.488715,0.000543,,0.037259,,0.003387,,,,0.095298,,1.013279,2.2948,0.103261,0.123819,3.8,,5.2514,2000-01-01,high
,2.4299,,2.6043,2.3148,,,3.727,6.1598,0.488416,0.00051,,0.035564,,0.003312,,,,0.093303,,1.013171,2.2281,0.101024,0.121193,3.8,,5.1409,2000-01-01,low
,2.5002,,2.6288,2.4066,,,3.8646,6.1598,0.488715,0.000543,,0.037259,,0.003369,,,,0.095048,,1.013225,2.2885,0.103261,0.121193,3.8,,5.2291,2000-01-01,start
,2.3281,,2.5991,2.2501,,,3.6203,6.0382,0.488259,0.000499,,0.034041,,0.003327,,,,0.092751,,1.013144,2.2164,0.099437,0.123397,3.8,,5.0883,2000-02-01,low
,2.4261,,2.6434,2.378,,,3.8243,6.1391,0.488432,0.000523,,0.035367,,0.003406,,,,0.094153,,1.013293,2.2519,0.101509,0.124468,3.8,,5.1306,2000-02-01,high
,2.4261,,2.6211,2.2926,,,3.6887,6.1254,0.488407,0.000508,,0.034999,,0.003358,,,,0.093613,,1.013212,2.237,0.101266,0.123578,3.8,,5.1058,2000-02-01,start
,2.3869,,2.6188,2.3282,,,3.7419,6.0923,0.4883,0.0005,,0.0347,,0.0034,,,,0.0936,,1.0132,2.2349,0.1007,0.1237,3.8,,5.1108,2000-02-01,avg
,2.3387,,2.6155,2.2989,,,3.6913,6.0739,0.488275,0.000508,,0.034445,,0.003354,,,,0.092751,,1.013212,2.2164,0.099947,0.123598,3.8,,5.0893,2000-02-01,end
,2.3162,,2.6028,2.2862,,,3.6681,6.0079,0.4881,0.0005,,0.0356,,0.0034,,,,0.0928,,1.0132,2.2155,0.1003,0.1238,3.8,,5.1023,2000-03-01,avg
,2.306,,2.6092,2.2877,,,3.645,6.0587,0.488027,0.0005,,0.03599,,0.003436,,,,0.092502,,1.013198,2.2107,0.100357,0.124672,3.8,,5.1181,2000-03-01,end
,2.344,,2.623,2.341,,,3.7166,6.0587,0.488278,0.000514,,0.036204,,0.003436,,,,0.093035,,1.013293,2.2283,0.100636,0.124672,3.8,,5.1215,2000-03-01,high
,2.2867,,2.5805,2.2645,,,3.6235,5.9611,0.488027,0.000498,,0.034797,,0.003367,,,,0.092502,,1.013198,2.2023,0.099829,0.123377,3.8,,5.084,2000-03-01,low
,2.3057,,2.6174,2.2892,,,3.6761,6.0019,0.488253,0.000512,,0.034797,,0.003367,,,,0.092881,,1.013212,2.2106,0.099947,0.123658,3.8,,5.0888,2000-03-01,start
,2.2679,,2.5888,2.2865,,,3.5982,6.0164,0.4879,0.0005,,0.036,,0.0034,,,,0.0922,,1.0132,2.2239,0.1001,0.1246,3.8,,5.088,2000-04-01,avg
,2.2445,,2.5716,2.2009,,,3.4624,5.9765,0.487861,0.000479,,0.035691,,0.003424,,,,0.092082,,1.013185,2.2294,0.099947,0.124102,3.8,,5.013,2000-04-01,end
,2.3068,,2.6215,2.3402,,,3.6697,6.073,0.488046,0.0005,,0.036542,,0.003432,,,,0.092463,,1.013212,2.2399,0.100569,0.125413,3.8,,5.1242,2000-04-01,high
,2.2346,,2.5596,2.2009,,,3.4624,5.9765,0.487861,0.000473,,0.035669,,0.003408,,,,0.091799,,1.013131,2.2096,0.099738,0.123981,3.8,,5.013,2000-04-01,low
,2.3068,,2.6215,2.2787,,,3.6246,6.0469,0.488046,0.000498,,0.036141,,0.003411,,,,0.092323,,1.013198,2.2196,0.100516,0.124795,3.8,,5.1092,2000-04-01,start
,2.2186,,2.5707,2.2252,,,3.4833,5.9098,0.487836,0.000474,,0.035013,,0.003421,,,,0.092077,,1.013158,2.2176,0.099385,0.1239,3.8,,5.0041,2000-05-01,start
,2.1605,,2.5144,2.1843,,,3.3913,5.5965,0.487639,0.000437,,0.034678,,0.003337,,,,0.088014,,1.013131,2.1897,0.096606,0.123017,3.8,,4.9418,2000-05-01,low
,2.1882,,2.5244,2.2545,,,3.5401,5.6954,0.487639,0.000441,,0.035714,,0.003364,,,,0.089092,,1.013158,2.1956,0.097025,0.123517,3.8,,5.0161,2000-05-01,end
,2.199,,2.5423,2.2145,,,3.4487,5.738,0.4878,0.0005,,0.0351,,0.0034,,,,0.0908,,1.0132,2.1989,0.0976,0.1236,3.8,,4.9809,2000-05-01,avg
,2.257,,2.5707,2.2596,,,3.5401,5.9305,0.487855,0.000478,,0.035714,,0.003427,,,,0.092127,,1.01332,2.2176,0.099385,0.12392,3.8,,5.0339,2000-05-01,high
,2.2544,,2.5712,2.3092,,,3.604,5.7372,0.4876,0.0004,,0.0358,,0.0034,,,,0.089,,1.0132,2.1989,0.0972,0.1234,3.8,,5.0558,2000-06-01,avg
,2.2737,,2.5613,2.3244,,,3.6186,5.7709,0.487473,0.000435,,0.035998,,0.003407,,,,0.087851,,1.013185,2.1976,0.09705,0.123357,3.8,,5.0817,2000-06-01,end
,2.3125,,2.5917,2.3493,,,3.6657,5.7963,0.487686,0.000448,,0.036343,,0.003413,,,,0.089781,,1.013212,2.2087,0.09785,0.123558,3.8,,5.0828,2000-06-01,high
,2.1685,,2.5401,2.2527,,,3.5386,5.681,0.487473,0.000435,,0.035088,,0.003356,,,,0.087851,,1.013158,2.1911,0.09684,0.123137,3.8,,5.0073,2000-06-01,low
,2.1685,,2.5401,2.2607,,,3.5606,5.7038,0.487667,0.00044,,0.035175,,0.003356,,,,0.089056,,1.013158,2.193,0.09684,0.123257,3.8,,5.0073,2000-06-01,start
,2.192,,2.5543,2.2662,,,3.5099,5.6768,0.487292,0.000399,,0.03471,,0.003395,,,,0.084332,,1.013077,2.1733,0.091732,0.122206,3.8,,4.9907,2000-07-01,low
,2.2366,,2.5712,2.3051,,,3.5742,5.7339,0.4874,0.0004,,0.0352,,0.0034,,,,0.0855,,1.0132,2.1837,0.0945,0.1228,3.8,,5.0317,2000-07-01,avg
,2.2145,,2.5698,2.2662,,,3.5099,5.715,0.487292,0.000423,,0.03471,,0.003401,,,,0.084661,,1.013131,2.1927,0.091732,0.122344,3.8,,4.9907,2000-07-01,end
,2.2817,,2.5942,2.3405,,,3.6258,5.7705,0.487461,0.000429,,0.035863,,0.003417,,,,0.087256,,1.013185,2.1977,0.096803,0.123417,3.8,,5.0817,2000-07-01,high
,2.2817,,2.567,2.3269,,,3.6254,5.7705,0.487445,0.000429,,0.035863,,0.003414,,,,0.087256,,1.013185,2.1977,0.096803,0.123417,3.8,,5.0817,2000-07-01,start
,2.2088,,2.5563,2.2771,,,3.5236,5.6918,0.487286,0.000426,,0.034717,,0.003403,,,,0.084798,,1.013131,2.1937,0.092065,0.122226,3.8,,4.9903,2000-08-01,start
,2.2582,,2.5768,2.2771,,,3.5236,5.7435,0.487286,0.000471,,0.035738,,0.003427,,,,0.085211,,1.013239,2.22,0.093527,0.122384,3.8,,4.9903,2000-08-01,high
,2.1715,,2.5508,2.177,,,3.3944,5.5208,0.487186,0.000425,,0.034717,,0.0034,,,,0.084257,,1.013131,2.1937,0.092065,0.122206,3.8,,4.9582,2000-08-01,low
,2.1723,,2.5612,2.1917,,,3.3944,5.5208,0.487198,0.000453,,0.035721,,0.003427,,,,0.084257,,1.013131,2.2076,0.092785,0.122305,3.8,,4.9582,2000-08-01,end
,2.2127,,2.5626,2.2211,,,3.4457,5.6691,0.4872,0.0005,,0.0351,,0.0034,,,,0.0846,,1.0131,2.2092,0.093,0.1223,3.8,,4.9724,2000-08-01,avg
,2.1054,,2.5614,2.1635,,,3.3111,5.4481,0.4873,0.0004,,0.0356,,0.0034,,,,0.083,,1.0132,2.1865,0.0908,0.1219,3.8,,4.9165,2000-09-01,avg
,2.0674,,2.5308,2.1962,,,3.3484,5.5611,0.487326,0.000432,,0.035197,,0.003407,,,,0.082251,,1.013131,2.1824,0.089835,0.121329,3.8,,4.932,2000-09-01,end
,2.1939,,2.5805,2.2067,,,3.4251,5.5695,0.487336,0.000458,,0.03607,,0.00344,,,,0.084099,,1.013212,2.2087,0.093001,0.12268,3.8,,4.9502,2000-09-01,high
,2.0454,,2.5308,2.1287,,,3.2211,5.3099,0.487223,0.000429,,0.035197,,0.003354,,,,0.082118,,1.013131,2.1739,0.088941,0.121329,3.8,,4.8756,2000-09-01,low
,2.1875,,2.5782,2.1845,,,3.3795,5.506,0.487239,0.000458,,0.035682,,0.003433,,,,0.084099,,1.013158,2.2087,0.093001,0.122275,3.8,,4.9502,2000-09-01,start
,1.9602,,2.4806,2.088,,,3.1538,5.4445,0.487195,0.000403,,0.034802,,0.003328,,,,0.074003,,1.01305,2.163,0.086148,0.117248,3.8,,4.8505,2000-10-01,low
,2.0655,,2.5391,2.2012,,,3.3531,5.5985,0.487511,0.000433,,0.035295,,0.003405,,,,0.082189,,1.013239,2.1864,0.090498,0.121415,3.8,,4.9325,2000-10-01,high
,2.0602,,2.5268,2.2012,,,3.3531,5.5985,0.487386,0.000432,,0.035114,,0.003405,,,,0.082189,,1.013158,2.1864,0.090498,0.121367,3.8,,4.9325,2000-10-01,start
,2.0101,,2.5146,2.152,,,3.2558,5.5246,0.4873,0.0004,,0.0351,,0.0034,,,,0.0788,,1.0131,2.17,0.0879,0.1196,3.8,,4.891,2000-10-01,avg
,1.9602,,2.4806,2.1033,,,3.1969,5.5104,0.487211,0.000403,,0.034866,,0.003329,,,,0.074437,,1.013144,2.163,0.086373,0.117284,3.8,,4.8615,2000-10-01,end
,1.985,,2.4642,2.1374,,,3.2496,5.4214,0.4872,0.0004,,0.0349,,0.0033,,,,0.0763,,1.0131,2.1754,0.0869,0.1172,3.8,,4.8772,2000-11-01,avg
,1.9815,,2.4583,2.1623,,,3.2627,5.4025,0.487195,0.000399,,0.034182,,0.003137,,,,0.076459,,1.01309,2.1613,0.086472,0.115082,3.8,,4.8715,2000-11-01,end
,2.0165,,2.4947,2.1655,,,3.2916,5.5075,0.487379,0.000418,,0.035469,,0.003358,,,,0.078352,,1.013225,2.195,0.087912,0.118676,3.8,,4.918,2000-11-01,high
,1.9386,,2.4393,2.0929,,,3.1854,5.3211,0.487189,0.000399,,0.034145,,0.003137,,,,0.074365,,1.012996,2.1608,0.085847,0.115082,3.8,,4.8238,2000-11-01,low
,1.9758,,2.4947,2.111,,,3.2215,5.502,0.487286,0.000414,,0.034914,,0.003345,,,,0.074437,,1.01309,2.1698,0.086986,0.117466,3.8,,4.8846,2000-11-01,start
,2.0742,,2.4911,2.2461,,,3.3943,5.5425,0.4872,0.0004,,0.034,,0.0031,,,,0.0761,,1.0132,2.1879,0.0878,0.1148,3.8,,4.915,2000-12-01,avg
,2.1081,,2.5303,2.3234,,,3.5331,5.6662,0.487211,0.000395,,0.033121,,0.003022,,,,0.076053,,1.013198,2.1946,0.08779,0.114613,3.8,,4.9511,2000-12-01,end
,2.1126,,2.5303,2.3234,,,3.5331,5.6662,0.487373,0.000413,,0.034445,,0.003208,,,,0.076822,,1.013293,2.2016,0.090422,0.115222,3.8,,4.9578,2000-12-01,high
,2.0347,,2.4588,2.202,,,3.329,5.4241,0.487189,0.000395,,0.033121,,0.003022,,,,0.07566,,1.01309,2.1696,0.086788,0.114493,3.8,,4.8792,2000-12-01,low
,2.0347,,2.4791,2.202,,,3.329,5.4241,0.487192,0.000399,,0.03442,,0.003137,,,,0.07649,,1.01309,2.1696,0.086788,0.115047,3.8,,4.8799,2000-12-01,start
,2.0628,,2.5134,2.2932,,,3.4844,5.5402,0.487183,0.000395,,0.031886,,0.002945,,,,0.068909,,1.013104,2.1758,0.086897,0.114991,3.8,,4.8946,2001-01-01,low
,2.1687,,2.5444,2.376,,,3.6358,5.7131,0.487242,0.000405,,0.033392,,0.003035,,,,0.078797,,1.013333,2.1972,0.089275,0.117429,3.8,,4.9983,2001-01-01,high
,2.1191,,2.5337,2.3484,,,3.5693,5.6848,0.487204,0.000402,,0.033186,,0.002988,,,,0.07419,,1.013104,2.1902,0.087377,0.115257,3.8,,4.9742,2001-01-01,start
,2.1149,,2.5305,2.3369,,,3.5716,5.6263,0.4872,0.0004,,0.0326,,0.003,,,,0.0743,,1.0132,2.1883,0.088,0.1163,3.8,,4.9506,2001-01-01,avg
,2.0777,,2.5276,2.3085,,,3.5194,5.5543,0.487242,0.000402,,0.032624,,0.003008,,,,0.077024,,1.013171,2.1786,0.089275,0.117429,3.8,,4.9316,2001-01-01,end
,2.0305,,2.4964,2.2788,,,3.4996,5.5225,0.4872,0.0004,,0.0327,,0.003,,,,0.0789,,1.0132,2.18,0.0891,0.1176,3.8,,4.9127,2001-02-01,avg
,1.9922,,2.4864,2.2642,,,3.4835,5.4792,0.487204,0.000387,,0.03266,,0.003041,,,,0.078781,,1.013225,2.1827,0.08865,0.117375,3.8,,4.9114,2001-02-01,end
,2.1077,,2.543,2.3271,,,3.5688,5.6107,0.487254,0.000398,,0.033066,,0.003075,,,,0.079908,,1.013333,2.1886,0.08976,0.117857,3.8,,4.9607,2001-02-01,high
,1.9865,,2.4675,2.2438,,,3.4381,5.4792,0.487192,0.000387,,0.032229,,0.002996,,,,0.076923,,1.013171,2.1745,0.088075,0.117375,3.8,,4.8859,2001-02-01,low
,2.1077,,2.543,2.3271,,,3.5635,5.6107,0.487248,0.000398,,0.032892,,0.003031,,,,0.076923,,1.013239,2.185,0.089707,0.11783,3.8,,4.9607,2001-02-01,start
,1.918,,2.4414,2.2534,,,3.4617,5.4944,0.4872,0.0004,,0.0314,,0.0029,,,,0.0783,,1.0132,2.1473,0.0866,0.1166,3.8,,4.8634,2001-03-01,avg
,1.8618,,2.4159,2.1923,,,3.3413,5.4274,0.487236,0.000365,,0.030544,,0.002856,,,,0.07697,,1.013279,2.1105,0.084774,0.115854,3.8,,4.7905,2001-03-01,end
,2.0032,,2.4719,2.309,,,3.5551,5.5902,0.487242,0.000386,,0.032376,,0.003019,,,,0.079598,,1.013333,2.1788,0.088177,0.117611,3.8,,4.9299,2001-03-01,high
,1.8618,,2.4129,2.1923,,,3.3413,5.4049,0.487179,0.000338,,0.030544,,0.002856,,,,0.07697,,1.013198,2.1105,0.084774,0.115607,3.8,,4.7905,2001-03-01,low
,2.0024,,2.4719,2.2758,,,3.5133,5.4984,0.487189,0.000386,,0.032376,,0.003019,,,,0.078533,,1.013225,2.1788,0.088177,0.117466,3.8,,4.9158,2001-03-01,start
,1.8459,,2.4083,2.183,,,3.3347,5.3875,0.487229,0.000365,,0.030154,,0.002837,,,,0.076344,,1.013225,2.1017,0.084164,0.115467,3.8,,4.7768,2001-04-01,start
,1.8348,,2.408,2.183,,,3.3347,5.3875,0.487204,0.000314,,0.030111,,0.002811,,,,0.074081,,1.013198,2.0873,0.083015,0.115206,3.8,,4.7768,2001-04-01,low
,1.9678,,2.4643,2.2539,,,3.4493,5.495,0.487276,0.000365,,0.031238,,0.002926,,,,0.076351,,1.013279,2.1102,0.084285,0.115678,3.8,,4.8428,2001-04-01,high
,1.9069,,2.4364,2.2211,,,3.3946,5.454,0.4872,0.0003,,0.0307,,0.0029,,,,0.0756,,1.0132,2.0981,0.0836,0.1155,3.8,,4.817,2001-04-01,avg
,1.931,,2.4643,2.2025,,,3.3858,5.4511,0.487223,0.000322,,0.030665,,0.002862,,,,0.074081,,1.013198,2.0896,0.083361,0.115467,3.8,,4.8101,2001-04-01,end
,1.9788,,2.4651,2.1692,,,3.3257,5.4217,0.4872,0.0003,,0.0312,,0.0029,,,,0.0752,,1.0132,2.0954,0.0835,0.1144,3.8,,4.7935,2001-05-01,avg
,1.9447,,2.4591,2.1345,,,3.2515,5.4182,0.487223,0.000343,,0.031709,,0.002948,,,,0.075262,,1.013239,2.1017,0.083839,0.112095,3.8,,4.7661,2001-05-01,end
,2.0119,,2.4806,2.2054,,,3.4037,5.4741,0.487242,0.000348,,0.031709,,0.002971,,,,0.075765,,1.013279,2.1061,0.083913,0.115607,3.8,,4.8322,2001-05-01,high
,1.9447,,2.4464,2.1339,,,3.2515,5.3538,0.487195,0.000328,,0.030676,,0.002885,,,,0.074428,,1.013198,2.082,0.083297,0.111601,3.8,,4.7661,2001-05-01,low
,1.9766,,2.4806,2.2028,,,3.3972,5.4557,0.487223,0.000342,,0.031126,,0.002885,,,,0.074598,,1.013198,2.0902,0.083471,0.115572,3.8,,4.8101,2001-05-01,start
,1.9711,,2.4923,2.1306,,,3.2447,5.3277,0.4872,0.0003,,0.0311,,0.0029,,,,0.0736,,1.0132,2.0928,0.084,0.1108,3.8,,4.7484,2001-06-01,avg
,1.926,,2.4941,2.1128,,,3.2142,5.3555,0.487201,0.000332,,0.030627,,0.002923,,,,0.07246,,1.013225,2.0877,0.08395,0.110337,3.8,,4.7335,2001-06-01,end
,2.0077,,2.5107,2.1531,,,3.2796,5.3901,0.487258,0.000341,,0.032024,,0.002968,,,,0.075054,,1.013252,2.1014,0.084332,0.111634,3.8,,4.7704,2001-06-01,high
,1.9162,,2.4707,2.1065,,,3.2034,5.2187,0.487186,0.000332,,0.0305,,0.002914,,,,0.07246,,1.013198,2.0848,0.08371,0.110177,3.8,,4.7334,2001-06-01,low
,1.9162,,2.4707,2.1164,,,3.2161,5.3901,0.487204,0.000341,,0.032024,,0.002968,,,,0.075054,,1.013212,2.1014,0.08371,0.111535,3.8,,4.7704,2001-06-01,start
,1.9405,,2.5073,2.1165,,,3.2243,5.3783,0.48722,0.000335,,0.030488,,0.002924,,,,0.072113,,1.013198,2.0853,0.083811,0.110273,3.8,,4.7342,2001-07-01,start
,1.9162,,2.4584,2.0885,,,3.1781,5.312,0.487183,0.000334,,0.030193,,0.002892,,,,0.070078,,1.013171,2.0686,0.08306,0.108324,3.8,,4.7088,2001-07-01,low
,1.9694,,2.5182,2.2161,,,3.3444,5.4293,0.487226,0.000401,,0.030882,,0.002939,,,,0.072113,,1.014917,2.1123,0.083811,0.110369,3.8,,4.7939,2001-07-01,high
,1.9162,,2.4867,2.2038,,,3.3275,5.4293,0.487217,0.000401,,0.030439,,0.002917,,,,0.070942,,1.013239,2.1094,0.083151,0.109404,3.8,,4.7832,2001-07-01,end
,1.938,,2.4859,2.1591,,,3.268,5.3738,0.4872,0.0004,,0.0305,,0.0029,,,,0.0713,,1.0133,2.0838,0.0833,0.1093,3.8,,4.7551,2001-07-01,avg
,1.9919,,2.471,2.2579,,,3.4194,5.4547,0.4872,0.0004,,0.0312,,0.003,,,,0.0732,,1.0133,2.1548,0.0845,0.1099,3.8,,4.8436,2001-08-01,avg
,2.0165,,2.4581,2.274,,,3.4498,5.5068,0.487217,0.000417,,0.03166,,0.002959,,,,0.07419,,1.013847,2.1693,0.085663,0.109895,3.8,,4.8953,2001-08-01,end
,2.0389,,2.4892,2.2943,,,3.484,5.5201,0.487242,0.00045,,0.031731,,0.002978,,,,0.074818,,1.014429,2.1743,0.085944,0.110177,3.8,,4.8969,2001-08-01,high
,1.9393,,2.4572,2.2105,,,3.3339,5.3808,0.487195,0.000394,,0.030455,,0.002924,,,,0.070717,,1.013198,2.1065,0.083015,0.109416,3.8,,4.783,2001-08-01,low
,1.9393,,2.4782,2.2105,,,3.345,5.4255,0.487217,0.000404,,0.030455,,0.002924,,,,0.070717,,1.013225,2.1065,0.083015,0.109416,3.8,,4.7934,2001-08-01,start
,1.9257,,2.4276,2.3222,,,3.464,5.5604,0.4872,0.0004,,0.032,,0.0029,,,,0.0741,,1.0132,2.1735,0.0857,0.1099,3.8,,4.8859,2001-09-01,avg
,1.8611,,2.4063,2.3529,,,3.4761,5.5938,0.487198,0.000393,,0.031867,,0.002902,,,,0.074006,,1.013036,2.1527,0.085518,0.110048,3.8,,4.8982,2001-09-01,end
,2.0039,,2.4507,2.4007,,,3.5232,5.6075,0.487242,0.000427,,0.032636,,0.002969,,,,0.074473,,1.013847,2.1934,0.086315,0.110113,3.8,,4.9284,2001-09-01,high
,1.8516,,2.4063,2.2272,,,3.3704,5.4779,0.487189,0.00039,,0.031294,,0.002902,,,,0.073923,,1.013009,2.1496,0.084964,0.109573,3.8,,4.8296,2001-09-01,low
,2.0039,,2.4499,2.2776,,,3.4529,5.5201,0.487211,0.000427,,0.031891,,0.002969,,,,0.074473,,1.013198,2.1827,0.086178,0.110017,3.8,,4.8953,2001-09-01,start
,1.8675,,2.4069,2.3338,,,3.4571,5.5902,0.487242,0.000387,,0.031725,,0.002914,,,,0.074049,,1.013144,2.1507,0.085403,0.110113,3.8,,4.8868,2001-10-01,start
,1.8675,,2.4063,2.29,,,3.3852,5.4158,0.487179,0.000364,,0.030902,,0.002883,,,,0.072223,,1.01309,2.0759,0.084774,0.10989,3.8,,4.8117,2001-10-01,low
,1.958,,2.4353,2.3649,,,3.5034,5.6297,0.487242,0.000387,,0.031725,,0.002942,,,,0.074049,,1.013252,2.1507,0.085403,0.110113,3.8,,4.8974,2001-10-01,high
,1.92,,2.407,2.3428,,,3.4426,5.5237,0.487179,0.000364,,0.031168,,0.002939,,,,0.073119,,1.013252,2.0839,0.085097,0.110081,3.8,,4.8678,2001-10-01,end
,1.9177,,2.4196,2.328,,,3.4462,5.5207,0.4872,0.0004,,0.0313,,0.0029,,,,0.0734,,1.0132,2.101,0.085,0.11,3.8,,4.8594,2001-10-01,avg
,1.9626,,2.3843,2.3043,,,3.378,5.4653,0.4872,0.0004,,0.0311,,0.003,,,,0.0731,,1.0132,2.0778,0.0856,0.1102,3.8,,4.8209,2001-11-01,avg
,1.9743,,2.408,2.295,,,3.3708,5.4158,0.487367,0.000363,,0.030674,,0.003006,,,,0.073148,,1.013293,2.0756,0.086462,0.110289,3.8,,4.8111,2001-11-01,end
,1.9853,,2.408,2.3334,,,3.435,5.5653,0.487367,0.000367,,0.031587,,0.003016,,,,0.073416,,1.013306,2.094,0.086462,0.110417,3.8,,4.8624,2001-11-01,high
,1.9192,,2.3701,2.2852,,,3.3423,5.3707,0.487183,0.000347,,0.030575,,0.00293,,,,0.072846,,1.013212,2.0641,0.084973,0.110033,3.8,,4.7835,2001-11-01,low
,1.9192,,2.392,2.3256,,,3.421,5.5229,0.487183,0.000361,,0.031069,,0.002943,,,,0.073147,,1.013212,2.0818,0.084973,0.110081,3.8,,4.8298,2001-11-01,start
,1.9534,,2.4065,2.2951,,,3.3874,5.4677,0.4873,0.0004,,0.0299,,0.003,,,,0.0735,,1.0132,2.0683,0.0865,0.1096,3.8,,4.8024,2001-12-01,avg
,1.939,,2.3911,2.2757,,,3.3662,5.5161,0.487348,0.000365,,0.028955,,0.002883,,,,0.073644,,1.013225,2.0529,0.086022,0.108541,3.8,,4.7714,2001-12-01,end
,1.9819,,2.426,2.3327,,,3.4251,5.5279,0.487398,0.000378,,0.030723,,0.003975,,,,0.074233,,1.013293,2.0763,0.086987,0.110369,3.8,,4.8231,2001-12-01,high
,1.9253,,2.3771,2.2481,,,3.3406,5.3797,0.48718,0.000361,,0.028914,,0.002882,,,,0.072986,,1.013212,2.0529,0.085944,0.10817,3.8,,4.767,2001-12-01,low
,1.9819,,2.4122,2.3116,,,3.4001,5.4065,0.487245,0.000361,,0.030723,,0.002997,,,,0.072986,,1.013266,2.0725,0.086472,0.110337,3.8,,4.8146,2001-12-01,start
,1.9424,,2.3869,2.2929,,,3.3951,5.5311,0.487286,0.000363,,0.028826,,0.002875,,,,0.07349,,1.013212,2.0547,0.085895,0.108324,3.8,,4.799,2002-01-01,start
,1.9295,,2.35,2.2251,,,3.2773,5.3605,0.487211,0.000363,,0.028174,,0.002855,,,,0.073473,,1.013212,2.0547,0.085895,0.108201,3.8,,4.7066,2002-01-01,low
,1.9648,,2.376,2.2804,,,3.3621,5.4506,0.4873,0.0004,,0.0287,,0.0029,,,,0.0739,,1.0133,2.0666,0.0863,0.1085,3.8,,4.7579,2002-01-01,avg
,1.9295,,2.3936,2.2251,,,3.2773,5.3753,0.487239,0.000368,,0.028609,,0.00291,,,,0.074197,,1.013212,2.0756,0.086501,0.108805,3.8,,4.7091,2002-01-01,end
,1.996,,2.3936,2.3133,,,3.4373,5.5311,0.487323,0.000368,,0.029052,,0.00293,,,,0.074226,,1.013279,2.0797,0.086669,0.108852,3.8,,4.8018,2002-01-01,high
,1.9524,,2.3794,2.2375,,,3.3059,5.4091,0.4872,0.0004,,0.0284,,0.0029,,,,0.0741,,1.0133,2.0754,0.0868,0.1084,3.8,,4.7296,2002-02-01,avg
,1.9633,,2.3617,2.2268,,,3.2872,5.3932,0.487242,0.000373,,0.028378,,0.002868,,,,0.074117,,1.013266,2.0716,0.086947,0.108386,3.8,,4.7182,2002-02-01,end
,1.969,,2.3912,2.2525,,,3.3307,5.4452,0.487273,0.000374,,0.028748,,0.0029,,,,0.074255,,1.01332,2.0832,0.087226,0.10882,3.8,,4.7478,2002-02-01,high
